# Sacha, Dec 11, 2011: I read the associated explanatory notes for the
# text file and it is the column labelled 'pH' that is the most appropriate
# index to plot over time, rather than 'Fld pH'. 'Fld pH' wasn't collected
# until 1987 and is more patchily available, in general. The sampling
# methods obtained for each of the pH measures is different but, according
# to the notes, shouldn't make a big difference for what we want to do with
# the data.
# Sacha: "According to NADP, the annual averages of acidity in U.S. precipitation range from pH 6.0 in Utah to 4.2 in some areas of the Ohio valley. NADP defines "normal" rain as having a pH of 5 to about 6.7, with anything below that being acidic."
# NATIONAL ATMOSPHERIC DEPOSITION PROGRAM/NTN
# Site ID: 156 Date Range: 1978 to 2011 Report Date: 12/12/2011 2:08:43 AM
# Data retrieved from: http://nadp.sws.uiuc.edu/nadpdata/annualReq.asp?site=Custom156
# Direct link to the data: http://nadp.sws.uiuc.edu/nadpdata/seasRep.asp?action=seasRep.asp&site=156&allSites=False&wholestate=False&custom=True&startyr=1978&endyr=2011&DataType=mg%2FL&reportType=csv&Seas=105&useType=4&useDescription=Research+paper&submit=Get+Data&userid=22341
#
SiteID,Summ.Per.,Year,Crit1,Crit2,Crit3,Crit4,Ca,Mg,K,Na,NH4,NO3,Cl,SO4,pH,Cond.,Fld pH,Fld Cond.,Ratio c/a,Svol ml,Ppt cm,% Ppt F Chem.,Valid Samp (L),Valid Samp (F),Days,Dates,Dates2
TN11,Annual,2009,88,100,92,100,0.056,0.01,0.047,0.037,0.148,0.468,0.068,0.618,5,6.72,-9,-9,1.1,110280.5,176.56,0,43,0,364,12/30/2008,12/29/2009
TN11,Annual,2010,79,100,89,101,0.091,0.014,0.035,0.039,0.166,0.626,0.074,0.705,4.9,8.36,-9,-9,1.12,87478.3,144.55,0,37,0,364,12/29/2009,12/28/2010
TN14,Annual,1984,21,25,87,95,0.051,0.027,0.02,0.154,0.136,0.656,0.241,1.089,4.69,12.33,-9,-9,1,24078.1,42.93,0,11,0,92,10/2/1984,1/2/1985
TN14,Annual,1985,74,100,77,92,0.083,0.026,0.022,0.105,0.148,0.783,0.182,1.105,4.67,12.63,-9,-9,1.01,55790.2,117.46,0,33,0,363,1/2/1985,12/31/1985
TN14,Annual,1986,98,100,100,97,0.079,0.019,0.021,0.099,0.12,0.722,0.179,1.172,4.69,12.56,-9,-9,0.92,67287.2,102.68,0,42,0,364,12/31/1985,12/30/1986
TN14,Annual,1987,54,96,45,98,0.087,0.019,0.022,0.087,0.2,0.895,0.144,1.471,4.59,14.71,4.54,15.5,0.96,28649.2,96.73,44,21,18,364,12/30/1986,12/29/1987
TN14,Annual,1988,72,100,79,100,0.078,0.018,0.024,0.112,0.081,0.622,0.184,1.159,4.7,11.58,4.69,12.1,0.9,75056.4,139.54,72,26,23,371,12/29/1987,1/3/1989
TN14,Annual,1989,83,100,94,101,0.081,0.017,0.019,0.094,0.157,0.697,0.163,1.206,4.7,11.85,4.63,12.7,0.94,95934.7,148.64,94,36,34,364,1/3/1989,1/2/1990
TN14,Annual,1990,92,100,91,99,0.063,0.02,0.02,0.132,0.176,0.787,0.229,1.152,4.66,12.9,4.63,13.9,0.99,96149.3,157.24,77,39,31,364,1/2/1990,1/1/1991
TN14,Annual,1991,92,100,96,99,0.069,0.018,0.02,0.132,0.144,0.729,0.208,0.924,4.77,10.82,4.72,12,0.98,89295.1,139.3,93,43,38,364,1/1/1991,12/31/1991
TN14,Annual,1992,83,100,97,102,0.06,0.012,0.015,0.068,0.155,0.843,0.113,1.173,4.66,12.79,4.6,14.6,0.92,64846.1,96.95,96,37,35,364,12/31/1991,12/29/1992
TN14,Annual,1993,94,100,96,102,0.083,0.02,0.023,0.126,0.199,0.979,0.198,1.319,4.63,14.09,4.56,15.9,0.95,75642.4,114.1,91,47,44,371,12/29/1992,1/4/1994
TN14,Annual,1994,85,100,92,100,0.088,0.016,0.021,0.097,0.219,0.924,0.155,1.296,4.59,14.59,4.57,16.4,1.04,92774,147.86,89,41,38,364,1/4/1994,1/3/1995
TN14,Annual,1995,87,100,91,100,0.093,0.017,0.02,0.102,0.194,0.978,0.155,1.045,4.65,13.32,4.61,13.7,1.05,70593.1,114.06,88,37,34,364,1/3/1995,1/2/1996
TN14,Annual,1996,85,100,91,100,0.09,0.019,0.019,0.124,0.175,0.817,0.187,0.962,4.72,11.67,4.68,12.4,1.06,93285.1,151.1,89,39,35,364,1/2/1996,12/31/1996
TN14,Annual,1997,85,100,97,101,0.075,0.016,0.021,0.099,0.184,0.886,0.156,1.15,4.65,13.28,4.61,14.2,1,93135.4,140.41,97,40,40,364,12/31/1996,12/30/1997
TN14,Annual,1998,88,100,93,101,0.164,0.021,0.026,0.091,0.257,1.095,0.151,1.288,4.67,13.96,4.65,14.8,1.03,85097,133.02,91,38,35,364,12/30/1997,12/29/1998
TN14,Annual,1999,79,100,85,101,0.113,0.019,0.053,0.09,0.156,0.802,0.158,1.083,4.72,12.15,4.67,13.4,1,64142.1,110.05,81,29,28,364,12/29/1998,12/28/1999
TN14,Annual,2000,83,100,90,100,0.115,0.022,0.03,0.133,0.2,0.954,0.21,1.031,4.75,12.16,4.71,13.7,1.01,63570.5,103.34,83,34,31,371,12/28/1999,1/2/2001
TN14,Annual,2001,81,100,97,101,0.078,0.015,0.019,0.088,0.156,0.719,0.151,0.893,4.78,10.61,4.73,11.5,1,106913.8,160.44,97,36,35,364,1/2/2001,1/1/2002
TN14,Annual,2002,87,100,96,101,0.072,0.015,0.019,0.104,0.166,0.718,0.17,0.87,4.82,10.28,4.74,11.4,0.99,105226.1,158.79,96,41,39,364,1/1/2002,12/31/2002
TN14,Annual,2003,88,100,92,101,0.144,0.019,0.036,0.086,0.227,0.904,0.143,1.028,4.84,11.19,4.78,11.9,1.01,74610.5,131.76,83,43,41,364,12/31/2002,12/30/2003
TN14,Annual,2004,88,100,95,100,0.089,0.019,0.023,0.111,0.19,0.789,0.188,0.896,4.81,10.84,4.84,10.8,1.02,85939.5,152.51,93,40,38,364,12/30/2003,12/28/2004
TN14,Annual,2005,96,100,98,105,0.097,0.016,0.028,0.084,0.18,0.794,0.147,1.007,4.74,11.69,-9,-9,1.02,65841.9,94.59,0,35,0,371,12/28/2004,1/3/2006
TN14,Annual,2006,85,100,92,101,0.125,0.02,0.028,0.106,0.207,0.844,0.178,0.872,4.86,9.92,-9,-9,1.04,66100.2,105.89,0,35,0,364,1/3/2006,1/2/2007
TN14,Annual,2007,87,100,94,98,0.09,0.017,0.027,0.097,0.177,0.716,0.16,0.875,4.8,9.86,-9,-9,1.06,59990.8,95.83,0,33,0,364,1/2/2007,1/1/2008
TN14,Annual,2008,88,100,93,98,0.13,0.024,0.032,0.141,0.194,0.68,0.24,0.832,4.96,8.72,-9,-9,1.06,91549.7,146.78,0,41,0,364,1/1/2008,12/30/2008
TN14,Annual,2009,92,100,98,99,0.082,0.015,0.024,0.085,0.18,0.602,0.137,0.663,4.97,7.43,-9,-9,1.1,107868.7,164.07,0,38,0,364,12/30/2008,12/29/2009
TN14,Annual,2010,87,100,91,98,0.102,0.015,0.034,0.08,0.177,0.57,0.134,0.646,5.05,7.21,-9,-9,1.11,63578.9,104.8,0,27,0,364,12/29/2009,12/28/2010
TN98,Annual,1990,73,100,88,95,0.06,0.018,0.014,0.122,0.167,0.716,0.223,1.379,4.58,14.87,4.54,18.1,0.98,84340,155.74,64,32,21,363,1/2/1990,12/31/1990
TN98,Annual,1991,98,100,98,101,0.069,0.014,0.022,0.096,0.179,0.76,0.179,1.352,4.6,14.23,4.68,13.9,0.97,119336.2,177.79,64,48,22,365,12/31/1990,12/31/1991
TN98,Annual,1992,87,100,92,101,0.063,0.011,0.018,0.07,0.193,0.819,0.128,1.486,4.55,15.6,4.58,15.3,0.97,83834.5,132.8,78,40,31,364,12/31/1991,12/29/1992
TN98,Annual,1993,81,100,85,98,0.072,0.015,0.018,0.097,0.205,0.933,0.165,1.533,4.53,16.52,4.51,17.5,0.97,69794.3,123.27,85,37,36,371,12/29/1992,1/4/1994
TN98,Annual,1994,92,100,97,100,0.078,0.014,0.02,0.095,0.205,0.766,0.158,1.323,4.61,14.03,4.58,13.5,1.03,102816.6,155.7,92,45,42,364,1/4/1994,1/3/1995
TN98,Annual,1995,88,100,98,101,0.073,0.014,0.015,0.094,0.219,0.872,0.148,1.339,4.58,15.07,4.59,13,1.04,96144.3,143.39,25,44,13,364,1/3/1995,1/2/1996
TN98,Annual,1996,33,35,97,100,0.185,0.029,0.031,0.187,0.313,0.919,0.277,1.383,4.81,12.68,4.63,11.7,1.04,35367.7,53.62,93,16,13,364,1/2/1996,5/7/1996
TN99,Annual,1984,14,25,45,99,0.058,0.024,0.018,0.143,0.122,0.605,0.228,1.192,4.69,12.38,-9,-9,0.95,15601.3,51.6,0,6,0,92,10/2/1984,1/2/1985
TN99,Annual,1985,87,100,90,98,0.104,0.023,0.024,0.087,0.172,0.879,0.164,1.723,4.49,17.77,-9,-9,0.97,59761.5,106.43,0,41,0,363,1/2/1985,12/31/1985
TN99,Annual,1986,79,100,79,93,0.085,0.017,0.022,0.092,0.157,0.89,0.16,1.717,4.52,17.16,-9,-9,0.9,63277.9,133.92,0,32,0,364,12/31/1985,12/30/1986
TN99,Annual,1987,85,100,88,103,0.089,0.02,0.019,0.102,0.136,0.881,0.179,1.585,4.51,16.48,4.45,18.5,0.94,62332.4,101.67,86,34,28,364,12/30/1986,12/29/1987
TN99,Annual,1988,72,87,84,102,0.103,0.021,0.011,0.134,0.11,0.942,0.222,1.748,4.49,17.29,4.39,19.6,0.89,54063.7,93.08,60,30,22,371,12/29/1987,1/3/1989
TN99,Annual,1989,75,100,66,102,0.074,0.014,0.024,0.08,0.25,0.894,0.145,1.548,4.53,16.17,4.51,15.7,1.03,83734.5,183.06,50,32,21,364,1/3/1989,1/2/1990
TX02,Annual,1985,46,54,91,99,0.383,0.028,0.039,0.047,0.046,0.419,0.088,0.79,5.31,6.88,-9,-9,1.24,16908.5,27.62,0,12,0,196,6/18/1985,12/31/1985
TX02,Annual,1986,85,100,86,95,0.328,0.03,0.055,0.077,0.187,0.887,0.127,1.504,5.05,10.77,-9,-9,0.87,36638.5,65.54,0,25,0,364,12/31/1985,12/30/1986
TX02,Annual,1987,73,100,63,88,0.484,0.034,0.038,0.101,0.247,0.968,0.142,1.668,4.97,12.07,4.52,19.9,1.04,22115.3,58.38,1,21,2,364,12/30/1986,12/29/1987
TX02,Annual,1988,96,100,99,95,0.444,0.036,0.04,0.118,0.145,0.81,0.142,1.507,5.07,11.01,-9,-9,0.99,33232,52.12,0,22,0,371,12/29/1987,1/3/1989
TX02,Annual,1989,92,100,99,93,0.582,0.041,0.043,0.11,0.413,1.277,0.152,1.397,5.39,10.33,-9,-9,1.21,26594.2,42.57,0,21,0,364,1/3/1989,1/2/1990
TX02,Annual,1990,96,100,97,103,0.401,0.037,0.038,0.113,0.374,1.035,0.16,1.449,5.22,10.25,5.18,10,1.08,17494.8,25.97,45,27,14,365,1/2/1990,1/2/1991
TX02,Annual,1991,100,100,100,101,0.321,0.025,0.028,0.087,0.258,0.798,0.122,0.93,5.37,7.5,5.41,7.6,1.15,33630.7,49.31,87,30,20,363,1/2/1991,12/31/1991
TX02,Annual,1992,92,100,87,80,0.389,0.035,0.058,0.083,0.367,0.929,0.102,1.185,5.36,9.27,5.05,11.6,1.22,23474.9,45.75,42,30,19,364,12/31/1991,12/29/1992
TX02,Annual,1993,89,100,87,102,0.628,0.043,0.048,0.115,0.327,1.333,0.139,1.384,5.37,10.76,4.99,10.9,1.17,17181,28.44,65,28,20,371,12/29/1992,1/4/1994
TX02,Annual,1994,88,100,80,104,0.714,0.056,0.056,0.116,0.514,1.476,0.15,1.547,5.49,11.66,5.29,11.3,1.3,16411.6,29.1,71,26,19,364,1/4/1994,1/3/1995
TX02,Annual,1995,89,100,92,99,0.794,0.061,0.055,0.167,0.469,1.268,0.151,1.501,5.43,11.95,5.31,11.4,1.48,15891.2,25.67,83,23,17,371,1/3/1995,1/9/1996
TX02,Annual,1996,92,100,96,98,0.549,0.037,0.046,0.143,0.536,1.32,0.187,1.235,5.52,10.47,5.47,9.7,1.35,21234.9,33.22,78,21,14,357,1/9/1996,12/31/1996
TX02,Annual,1997,81,100,96,93,0.412,0.03,0.038,0.087,0.38,1.101,0.132,1.342,5.1,10.76,5.05,9.7,1.15,32441.5,53.54,83,27,22,364,12/31/1996,12/30/1997
TX02,Annual,1998,92,100,98,98,0.366,0.025,0.035,0.071,0.469,0.858,0.109,1.156,5.17,9.89,5.04,13.1,1.39,16096.4,24.73,42,20,11,365,12/30/1997,12/30/1998
TX02,Annual,1999,94,100,97,100,0.41,0.031,0.062,0.072,0.462,1.021,0.106,1.169,5.34,9.76,5.21,11,1.32,39650.2,60.29,78,26,20,363,12/30/1998,12/28/1999
TX02,Annual,2000,90,100,90,99,0.6,0.032,0.038,0.104,0.449,1.24,0.141,1.273,5.54,10.06,5.34,10.5,1.3,18947.6,31.41,77,17,14,366,12/28/1999,12/28/2000
TX02,Annual,2001,91,100,90,101,0.702,0.045,0.051,0.122,0.448,1.226,0.146,1.394,5.71,10.76,5.7,11,1.36,27938.7,45.16,65,28,18,370,12/28/2000,1/2/2002
TX02,Annual,2002,87,100,95,100,0.578,0.033,0.041,0.075,0.307,0.843,0.076,0.951,5.35,9.43,5.06,8,1.61,30101.6,46.86,63,22,13,365,1/2/2002,1/2/2003
TX02,Annual,2003,91,100,93,100,1.116,0.078,0.081,0.088,0.619,1.452,0.132,1.597,5.91,14.11,5.7,13.5,1.71,11936.3,18.85,92,17,14,362,1/2/2003,12/30/2003
TX02,Annual,2004,94,100,94,98,0.307,0.02,0.026,0.038,0.323,0.692,0.061,0.784,5.42,7.23,5.11,6.7,1.4,70578,112.31,80,30,21,365,12/30/2003,12/29/2004
TX02,Annual,2005,93,100,99,99,0.46,0.03,0.06,0.074,0.544,1.078,0.112,1.132,5.67,9.49,-9,-9,1.42,27812.9,42.15,0,28,0,364,12/29/2004,12/28/2005
TX02,Annual,2006,88,100,96,86,0.492,0.026,0.037,0.056,0.491,0.798,0.078,0.987,5.47,9.07,-9,-9,1.7,17350.9,29.68,0,20,0,371,12/28/2005,1/3/2007
TX02,Annual,2007,84,100,87,89,0.27,0.023,0.034,0.095,0.352,0.609,0.124,0.847,5.64,6.29,-9,-9,1.36,25380.7,47.1,0,22,0,364,1/3/2007,1/2/2008
TX02,Annual,2008,85,100,75,92,0.305,0.019,0.021,0.064,0.249,0.521,0.075,0.774,5.29,6.83,-9,-9,1.46,19174.8,40.31,0,14,0,365,1/2/2008,12/31/2008
TX02,Annual,2009,60,100,69,86,0.547,0.045,0.063,0.083,0.478,0.935,0.111,0.782,5.81,8.29,-9,-9,1.86,15047.1,36.97,0,11,0,363,12/31/2008,12/29/2009
TX02,Annual,2010,71,100,61,91,0.329,0.017,0.014,0.065,0.248,0.619,0.097,0.684,5.71,5.63,-9,-9,1.36,13436.6,35.52,0,11,0,364,12/29/2009,12/28/2010
TX03,Annual,1984,83,90,94,99,0.298,0.08,0.048,0.539,0.185,0.713,0.92,1.038,5.18,10.6,-9,-9,1.07,36388.5,57.16,0,30,0,330,2/7/1984,1/2/1985
TX03,Annual,1985,94,100,93,100,0.188,0.066,0.046,0.448,0.212,0.717,0.829,1.216,4.9,12.77,-9,-9,0.99,46932.5,74.9,0,34,0,363,1/2/1985,12/31/1985
TX03,Annual,1986,67,100,50,100,0.586,0.076,0.068,0.465,0.249,0.981,0.833,1.638,4.95,16.03,-9,-9,1.12,27541.3,80.56,0,19,0,364,12/31/1985,12/30/1986
TX03,Annual,1987,84,100,90,91,0.143,0.044,0.04,0.332,0.28,0.784,0.612,1.077,4.96,11.02,4.77,15.1,1.01,47203.7,84.36,39,24,17,366,12/30/1986,12/31/1987
TX03,Annual,1988,91,98,85,99,0.265,0.085,0.056,0.651,0.317,1,1.118,1.747,4.91,15.62,4.7,15.4,0.95,23344.3,41.15,75,30,18,369,12/31/1987,1/3/1989
TX03,Annual,1989,94,100,98,98,0.27,0.066,0.056,0.482,0.477,1.031,0.814,1.693,4.95,15.11,4.68,15,1.06,27137.4,41.44,79,31,19,364,1/3/1989,1/2/1990
TX03,Annual,1990,94,100,99,99,0.175,0.057,0.035,0.443,0.346,0.63,0.748,1.038,5.34,9.54,5.25,9.1,1.08,40706.4,85.4,93,38,29,364,1/2/1990,1/1/1991
TX03,Annual,1991,87,100,96,101,0.208,0.079,0.061,0.606,0.236,0.671,1.054,1.084,5.06,12.05,5.03,12,1.05,55785.7,85.04,89,34,30,364,1/1/1991,12/31/1991
TX03,Annual,1992,94,100,90,101,0.129,0.034,0.031,0.261,0.2,0.77,0.431,1.044,4.89,10.92,4.77,13.1,0.98,68295,110.9,84,38,33,364,12/31/1991,12/29/1992
TX03,Annual,1993,96,100,97,101,0.179,0.064,0.054,0.484,0.329,0.732,0.804,1.13,5.06,11.68,4.92,11.8,1.1,58070.2,87.74,66,35,24,371,12/29/1992,1/4/1994
TX03,Annual,1994,92,100,98,102,0.249,0.068,0.056,0.499,0.299,0.879,0.858,1.372,4.82,14.35,4.82,14.3,1.09,60524,89.47,79,35,27,364,1/4/1994,1/3/1995
TX03,Annual,1995,94,100,94,99,0.276,0.074,0.051,0.611,0.317,0.836,1.025,1.218,5.01,13.3,4.85,13.4,1.11,29604.7,46.65,93,31,27,364,1/3/1995,1/2/1996
TX03,Annual,1996,87,100,87,101,0.196,0.074,0.081,0.567,0.32,0.78,0.944,1.228,4.98,13.42,4.88,12.8,1.09,29831.9,50.06,86,29,25,364,1/2/1996,12/31/1996
TX03,Annual,1997,83,100,93,97,0.128,0.048,0.048,0.382,0.26,0.66,0.645,1.078,4.93,11.37,4.81,9.8,1.06,61021.1,100.01,76,35,22,364,12/31/1996,12/30/1997
TX03,Annual,1998,75,100,82,100,0.306,0.059,0.103,0.399,0.275,0.579,0.674,1.006,5.1,10.92,4.92,10.4,1.28,52719.2,94.18,53,25,14,364,12/30/1997,12/29/1998
TX03,Annual,1999,96,100,99,97,0.233,0.063,0.067,0.51,0.332,0.699,0.834,1.135,5.22,11.03,5.06,12,1.12,37081.3,56.54,90,25,22,364,12/29/1998,12/28/1999
TX03,Annual,2000,98,100,99,101,0.277,0.055,0.045,0.446,0.25,0.696,0.719,1.185,5,11.82,5.09,11.8,1.12,50788,75.03,88,32,26,371,12/28/1999,1/2/2001
TX03,Annual,2001,94,98,95,79,0.148,0.04,0.048,0.321,0.222,0.558,0.555,0.933,5.03,9.88,4.98,9.3,1.08,45686.2,90.45,91,31,25,364,1/2/2001,1/1/2002
TX03,Annual,2002,96,100,98,101,0.155,0.045,0.036,0.356,0.21,0.638,0.636,0.915,4.97,10.95,4.97,11,1.06,52500.5,82.44,98,31,28,364,1/1/2002,12/31/2002
TX03,Annual,2003,96,100,99,99,0.132,0.042,0.049,0.34,0.252,0.639,0.592,0.845,5.09,9.86,5.09,9.8,1.08,47217.6,70.55,98,34,26,364,12/31/2002,12/30/2003
TX03,Annual,2004,96,100,99,100,0.167,0.057,0.061,0.45,0.273,0.705,0.787,1.104,5.02,11.53,4.96,11.6,1.04,77686.2,114.94,96,39,34,364,12/30/2003,12/28/2004
TX03,Annual,2005,92,100,94,93,0.194,0.047,0.051,0.352,0.299,0.799,0.594,1.101,4.93,12.24,-9,-9,1.11,40890.1,67.82,0,29,0,371,12/28/2004,1/3/2006
TX03,Annual,2006,98,100,100,100,0.258,0.056,0.061,0.41,0.204,0.623,0.717,0.879,5.16,9.79,-9,-9,1.13,42619.4,62.79,0,31,0,364,1/3/2006,1/2/2007
TX03,Annual,2007,90,98,96,102,0.168,0.053,0.065,0.404,0.275,0.608,0.702,0.839,5.18,9.19,-9,-9,1.14,72250.4,108.96,0,34,0,363,1/2/2007,12/31/2007
TX03,Annual,2008,94,100,98,101,0.265,0.069,0.054,0.493,0.256,0.658,0.882,1.013,5.18,10.3,-9,-9,1.1,29049.5,43.48,0,31,0,365,12/31/2007,12/30/2008
TX03,Annual,2009,91,100,87,99,0.196,0.041,0.045,0.303,0.309,0.611,0.522,1.125,5.01,10.41,-9,-9,1.13,44102.4,75.59,0,28,0,364,12/30/2008,12/29/2009
TX03,Annual,2010,96,100,99,100,0.108,0.048,0.036,0.399,0.163,0.386,0.712,0.622,5.2,7.85,-9,-9,1.09,68369.1,101.47,0,30,0,364,12/29/2009,12/28/2010
TX04,Annual,1980,65,73,89,90,0.776,0.032,0.033,0.224,0.298,0.976,0.234,1.056,5.7,9.84,-9,-9,1.59,16678.5,30.75,0,19,0,263,4/10/1980,12/29/1980
TX04,Annual,1981,100,100,100,99,0.31,0.043,0.02,0.091,0.199,0.635,0.106,1.077,5.41,7.94,-9,-9,1.08,27729.3,42.48,0,28,0,365,12/29/1980,12/29/1981
TX04,Annual,1982,96,100,85,91,0.776,0.039,0.056,0.144,0.298,0.762,0.152,1.362,5.64,10.31,-9,-9,1.52,19657.9,37.49,0,23,0,371,12/29/1981,1/4/1983
TX04,Annual,1983,96,100,98,101,0.797,0.037,0.049,0.181,0.257,0.625,0.162,1.227,5.55,9.3,-9,-9,1.72,17889,28.58,0,29,0,364,1/4/1983,1/3/1984
TX04,Annual,1984,96,100,99,104,0.493,0.039,0.028,0.125,0.225,0.591,0.137,0.965,5.67,6.96,-9,-9,1.45,16793.7,24.26,0,21,0,365,1/3/1984,1/2/1985
TX04,Annual,1985,98,100,100,94,0.82,0.037,0.047,0.087,0.15,0.546,0.134,1.092,5.48,9.61,-9,-9,1.71,21507.7,34.05,0,28,0,363,1/2/1985,12/31/1985
TX04,Annual,1986,94,100,95,72,0.354,0.02,0.024,0.112,0.115,0.516,0.112,0.747,5.46,6.68,-9,-9,1.28,31822.5,58.64,0,29,0,364,12/31/1985,12/30/1986
TX04,Annual,1987,48,48,100,54,0.86,0.047,0.064,0.123,0.189,0.6,0.152,1.054,5.84,9.18,5.08,11.7,1.83,3058.3,8.42,59,10,7,364,12/30/1986,12/29/1987
TX04,Annual,1988,100,100,100,95,0.375,0.023,0.024,0.088,0.099,0.426,0.104,0.83,5.69,6.22,5.27,4.7,1.2,19412.6,30.19,64,22,8,371,12/29/1987,1/3/1989
TX04,Annual,1989,92,100,84,93,0.709,0.035,0.049,0.159,0.499,1.127,0.177,1.76,5.54,11.99,4.72,508.1,1.29,6810.1,13.04,26,23,5,364,1/3/1989,1/2/1990
TX04,Annual,1990,92,100,68,98,0.415,0.022,0.024,0.109,0.278,0.742,0.147,0.975,5.35,8.27,5.12,8.6,1.31,17673.9,38.46,63,28,19,364,1/2/1990,1/1/1991
TX04,Annual,1991,92,100,90,97,0.328,0.015,0.018,0.066,0.173,0.636,0.092,0.785,5.41,6.52,5.02,14.8,1.18,29782.8,50.22,63,28,14,364,1/1/1991,12/31/1991
TX04,Annual,1992,98,100,94,90,0.33,0.017,0.021,0.081,0.191,0.629,0.088,0.797,5.51,6.66,5.09,18.9,1.22,21825.9,38.15,46,28,14,364,12/31/1991,12/29/1992
TX04,Annual,1993,94,100,97,87,0.487,0.02,0.024,0.125,0.204,0.662,0.131,0.684,5.84,7.21,5.39,8.6,1.56,19290.5,33.4,56,26,14,371,12/29/1992,1/4/1994
TX04,Annual,1994,93,100,95,96,0.831,0.03,0.038,0.13,0.333,1.098,0.171,1.341,5.32,11.04,5.4,14.5,1.46,13384.1,24.06,59,23,12,364,1/4/1994,1/3/1995
TX04,Annual,1995,87,100,80,95,0.62,0.024,0.023,0.117,0.39,0.961,0.136,1.419,5.58,9.47,5.16,8.5,1.29,11379.9,22.06,77,17,13,371,1/3/1995,1/9/1996
TX04,Annual,1996,94,100,98,96,0.522,0.024,0.029,0.14,0.317,0.839,0.162,1.091,5.35,8.94,5.41,10.8,1.39,17397.6,27.17,87,21,17,357,1/9/1996,12/31/1996
TX04,Annual,1997,87,98,96,93,0.673,0.023,0.024,0.074,0.225,0.826,0.101,1.076,5.46,8.52,5.69,10.5,1.43,16920.1,29.92,54,28,14,364,12/31/1996,12/30/1997
TX04,Annual,1998,98,100,100,87,0.547,0.021,0.023,0.063,0.423,1.04,0.101,1.125,5.29,10.12,5.02,14.4,1.42,14340.3,23.69,47,20,9,364,12/30/1997,12/29/1998
TX04,Annual,1999,94,100,97,88,0.47,0.019,0.022,0.069,0.25,0.814,0.099,0.971,5.36,8.01,5.37,10.1,1.3,11281.9,21.76,83,19,13,364,12/29/1998,12/28/1999
TX04,Annual,2000,94,100,82,97,0.199,0.01,0.019,0.042,0.176,0.581,0.069,0.75,5.03,7.38,4.99,9.2,1.2,17480.9,32.23,32,16,8,371,12/28/1999,1/2/2001
TX04,Annual,2001,81,100,88,99,0.768,0.029,0.025,0.097,0.285,0.943,0.129,1.117,5.8,9.11,5.49,8.9,1.5,15172.3,25.67,43,15,9,364,1/2/2001,1/1/2002
TX04,Annual,2002,71,100,38,87,0.742,0.023,0.027,0.089,0.429,0.894,0.101,1.167,5.78,9.9,5.36,10.3,1.66,5893.9,26.51,35,11,9,357,1/1/2002,12/24/2002
TX04,Annual,2003,94,100,85,92,0.255,0.012,0.01,0.044,0.256,0.605,0.07,0.873,5.19,7.29,5.04,6.7,1.22,14054.1,28.27,68,18,10,371,12/24/2002,12/30/2003
TX04,Annual,2004,94,100,98,96,0.352,0.015,0.017,0.057,0.245,0.707,0.08,0.916,5.2,8.26,5.34,8.2,1.27,32205.1,50.26,54,30,13,364,12/30/2003,12/28/2004
TX04,Annual,2005,100,100,100,94,0.42,0.021,0.026,0.089,0.309,0.77,0.107,1.097,5.32,8.49,-9,-9,1.28,17022.6,26.61,0,25,0,371,12/28/2004,1/3/2006
TX04,Annual,2006,96,100,99,98,0.437,0.018,0.022,0.074,0.304,0.743,0.091,0.924,5.43,7.7,-9,-9,1.41,19204.6,28.93,0,19,0,365,1/3/2006,1/3/2007
TX04,Annual,2007,95,98,100,98,0.265,0.014,0.021,0.059,0.22,0.556,0.081,0.776,5.36,5.95,-9,-9,1.24,19386.8,29.19,0,23,0,363,1/3/2007,1/1/2008
TX04,Annual,2008,98,100,100,94,0.193,0.012,0.015,0.047,0.15,0.456,0.068,0.447,5.4,4.94,-9,-9,1.36,20360.3,32.11,0,19,0,364,1/1/2008,12/30/2008
TX04,Annual,2009,92,100,97,61,0.351,0.017,0.026,0.064,0.359,0.739,0.094,0.807,5.52,6.98,-9,-9,1.44,7022.6,20.65,0,18,0,364,12/30/2008,12/29/2009
TX04,Annual,2010,92,100,98,83,0.356,0.012,0.013,0.046,0.174,0.505,0.069,0.565,5.4,5.85,-9,-9,1.59,15405.5,27.71,0,20,0,364,12/29/2009,12/28/2010
TX10,Annual,1984,46,46,100,97,0.205,0.086,0.038,0.599,0.139,0.639,1.047,0.969,5.07,10.7,-9,-9,1.01,27428.6,41.21,0,18,0,183,7/3/1984,1/2/1985
TX10,Annual,1985,94,100,100,99,0.131,0.046,0.027,0.285,0.135,0.617,0.514,0.972,4.89,10.77,-9,-9,0.98,76205.6,114.19,0,39,0,363,1/2/1985,12/31/1985
TX10,Annual,1986,81,100,88,98,0.109,0.045,0.032,0.306,0.17,0.763,0.552,0.98,4.88,11.55,-9,-9,0.95,66220.8,121.49,0,34,0,364,12/31/1985,12/30/1986
TX10,Annual,1987,75,100,77,99,0.118,0.05,0.037,0.358,0.29,0.775,0.66,1.213,4.86,12,4.78,12.1,1,45442.6,96.15,65,23,18,364,12/30/1986,12/29/1987
TX10,Annual,1988,89,100,97,100,0.22,0.069,0.035,0.508,0.174,1.001,0.892,1.441,4.82,14.31,4.6,16.1,0.91,29663.9,58.72,42,35,18,371,12/29/1987,1/3/1989
TX10,Annual,1989,81,100,82,98,0.139,0.036,0.04,0.258,0.242,0.62,0.459,0.95,5.05,9.22,4.89,10.1,1.04,35533.4,76.79,75,27,18,364,1/3/1989,1/2/1990
